・エリア供給力は、特定できるものは電源種別とし、バイオマス混焼や特定できないものは火力に包含(2018年10月1日から揚水欄は揚水発電と揚水動力の合計値）
・実績データを基本とするが、把握実態により計画･統計データを採用する場合があり、情報は速報扱いとし、修正が必要となった場合には事後的に修正する
・太陽光の自家消費分は、エリア需要実績や太陽光発電実績には加算していない
,,,,,,,,,,,,,単位：MWh
2018/04/09,11:00,17472,0,12701,1894,0,0,3561,0,58,0,0,-742
2018/04/09,12:00,16143,0,11080,1481,0,0,3938,0,67,0,0,-423
2018/04/09,13:00,16994,0,13264,1591,0,0,2722,0,103,0,0,-686
2018/04/09,14:00,17007,0,13838,1633,0,0,1850,0,120,0,0,-434
2018/04/09,15:00,16692,0,13943,1700,0,0,1449,0,132,0,0,-532
2018/04/09,16:00,16856,0,14456,1897,0,0,877,0,134,0,0,-508
2018/04/09,17:00,16785,0,14767,2456,0,0,175,0,88,0,0,-701
2018/04/09,18:00,17315,0,14867,3173,0,0,0,0,48,0,0,-773
2018/04/09,19:00,16799,0,14838,2545,0,0,0,0,42,0,0,-626
2018/04/09,20:00,16223,0,14674,1831,0,0,0,0,41,0,0,-323
2018/04/09,21:00,15666,0,14369,1486,0,0,0,0,43,0,0,-232
2018/04/09,22:00,15105,0,13860,1378,0,0,0,0,37,0,0,-170
2018/04/09,23:00,14490,0,13432,1337,0,0,0,0,28,0,0,-307
2018/04/10,00:00,13815,0,13198,1202,0,0,0,0,31,0,0,-616
2018/04/10,01:00,13576,0,13068,1183,0,0,0,0,33,0,0,-708
2018/04/10,02:00,13698,0,13364,1180,0,0,0,0,31,0,0,-877
2018/04/10,03:00,13867,0,13742,1272,0,0,0,0,38,0,0,-1185
2018/04/10,04:00,13881,0,13717,1285,0,0,0,0,44,0,0,-1165
2018/04/10,05:00,14091,0,13810,1355,0,0,3,0,26,0,0,-1103
2018/04/10,06:00,14776,0,13540,1424,0,0,747,0,11,0,0,-946
2018/04/10,07:00,15279,0,11584,1419,0,0,2418,0,2,0,0,-144
2018/04/10,08:00,16723,0,11260,1411,0,0,3935,0,2,0,0,115
2018/04/10,09:00,17379,0,10641,1541,0,0,5037,0,1,0,0,159
2018/04/10,10:00,17200,0,10050,1540,0,0,5687,0,2,0,0,-79
2018/04/10,11:00,16957,0,9770,1414,0,0,5911,0,5,0,-2,-141
2018/04/10,12:00,15581,0,8851,1366,0,0,5757,0,9,0,-438,36
2018/04/10,13:00,16543,0,9829,1460,0,0,5265,0,15,0,-60,34
2018/04/10,14:00,16566,0,10609,1510,0,0,4393,0,24,0,0,30
2018/04/10,15:00,16282,0,11955,1523,0,0,3161,0,37,0,0,-394
2018/04/10,16:00,16349,0,13760,1828,0,0,1588,0,49,0,0,-876
2018/04/10,17:00,16070,0,14374,2548,0,0,330,0,39,0,0,-1221
2018/04/10,18:00,16545,0,14470,3415,0,0,0,0,43,0,0,-1383
2018/04/10,19:00,16234,0,14481,3105,0,0,0,0,44,0,0,-1396
2018/04/10,20:00,15540,0,14441,2309,0,0,0,0,50,0,0,-1260
2018/04/10,21:00,15093,0,14225,1903,0,0,0,0,51,0,0,-1086
2018/04/10,22:00,14611,0,13799,1600,0,0,0,0,41,0,0,-829
2018/04/10,23:00,14053,0,13307,1439,0,0,0,0,39,0,0,-732
2018/04/11,00:00,13198,0,12275,1205,0,0,0,0,31,0,-226,-87
2018/04/11,01:00,12884,0,12211,1184,0,0,0,0,29,0,-706,166
2018/04/11,02:00,13017,0,12261,1172,0,0,0,0,29,0,-356,-89
2018/04/11,03:00,13180,0,12445,1174,0,0,0,0,28,0,0,-467
2018/04/11,04:00,13082,0,12349,1208,0,0,0,0,29,0,0,-504
2018/04/11,05:00,13186,0,12315,1211,0,0,0,0,33,0,-68,-305
2018/04/11,06:00,13867,0,12488,1412,0,0,100,0,31,0,-288,124
2018/04/11,07:00,14685,0,12826,1459,0,0,310,0,25,0,-100,165
2018/04/11,08:00,16525,0,14017,1934,0,0,686,0,22,0,0,-134
2018/04/11,09:00,17601,0,13911,2148,0,0,1576,0,66,0,0,-100
2018/04/11,10:00,17530,0,14111,1656,0,0,1905,0,106,0,0,-248
2018/04/11,11:00,17272,0,13813,1558,0,0,2043,0,118,0,0,-260
2018/04/11,12:00,15940,0,12609,1459,0,0,1890,0,137,0,0,-155
2018/04/11,13:00,17095,0,14368,2012,0,0,1068,0,141,0,0,-494
2018/04/11,14:00,17205,0,14417,2306,0,0,849,0,121,0,0,-488
2018/04/11,15:00,16976,0,14388,2214,0,0,847,0,113,0,0,-586
2018/04/11,16:00,17083,0,14471,2716,0,0,424,0,118,0,0,-646
2018/04/11,17:00,16839,0,14423,2933,0,0,68,0,125,0,0,-710
2018/04/11,18:00,16870,0,14494,3057,0,0,0,0,137,0,0,-818
2018/04/11,19:00,16288,0,14314,2246,0,0,0,0,134,0,0,-406
2018/04/11,20:00,15577,0,13872,1846,0,0,0,0,139,0,0,-280
2018/04/11,21:00,14915,0,13555,1835,0,0,0,0,135,0,0,-610
2018/04/11,22:00,14260,0,12695,1663,0,0,0,0,119,0,0,-217
2018/04/11,23:00,13720,0,12322,1595,0,0,0,0,100,0,0,-297
2018/04/12,00:00,12909,0,11730,1408,0,0,0,0,93,0,0,-322
2018/04/12,01:00,12594,0,11242,1404,0,0,0,0,86,0,0,-138
2018/04/12,02:00,12780,0,11919,1456,0,0,0,0,69,0,0,-664
2018/04/12,03:00,12902,0,12069,1517,0,0,0,0,65,0,0,-749
2018/04/12,04:00,12776,0,11860,1553,0,0,0,0,50,0,0,-687
2018/04/12,05:00,12703,0,11730,1560,0,0,4,0,39,0,0,-630
2018/04/12,06:00,13165,0,11360,1678,0,0,582,0,41,0,0,-496
2018/04/12,07:00,14191,0,10877,1577,0,0,1813,0,73,0,0,-149
2018/04/12,08:00,15973,0,11247,1661,0,0,3113,0,91,0,0,-139
2018/04/12,09:00,16989,0,11123,1678,0,0,4050,0,124,0,0,14
2018/04/12,10:00,17124,0,10679,1652,0,0,4729,0,161,0,0,-97
2018/04/12,11:00,17120,0,10407,1581,0,0,5352,0,156,0,-214,-162
2018/04/12,12:00,15793,0,10186,1565,0,0,5039,0,175,0,-779,-393
2018/04/12,13:00,16585,0,10674,1573,0,0,4538,0,191,0,-180,-211
2018/04/12,14:00,16552,0,11482,1802,0,0,3279,0,175,0,-44,-142
2018/04/12,15:00,16273,0,11894,1841,0,0,2628,0,153,0,0,-243
2018/04/12,16:00,16406,0,13298,2139,0,0,1336,0,137,0,0,-504
2018/04/12,17:00,16069,0,13808,2595,0,0,257,0,122,0,0,-713
2018/04/12,18:00,16402,0,13862,3067,0,0,0,0,116,0,0,-643
2018/04/12,19:00,15874,0,13874,2621,0,0,0,0,145,0,0,-766
2018/04/12,20:00,15240,0,13744,2101,0,0,0,0,149,0,0,-754
2018/04/12,21:00,14657,0,13228,1968,0,0,0,0,122,0,0,-661
2018/04/12,22:00,14057,0,12687,1673,0,0,0,0,118,0,0,-421
2018/04/12,23:00,13578,0,12435,1582,0,0,0,0,80,0,0,-519
2018/04/13,00:00,12860,0,11858,1447,0,0,0,0,93,0,0,-538
2018/04/13,01:00,12622,0,11433,1450,0,0,0,0,111,0,0,-372
2018/04/13,02:00,12802,0,11905,1528,0,0,0,0,112,0,0,-743
2018/04/13,03:00,12955,0,12212,1530,0,0,0,0,113,0,0,-900
2018/04/13,04:00,12964,0,12250,1524,0,0,0,0,103,0,0,-913
2018/04/13,05:00,13053,0,12133,1549,0,0,15,0,161,0,0,-805
2018/04/13,06:00,13542,0,11595,1541,0,0,816,0,149,0,0,-559
2018/04/13,07:00,14279,0,10565,1604,0,0,2429,0,129,0,0,-448
2018/04/13,08:00,15739,0,9894,1691,0,0,3951,0,142,0,0,61
2018/04/13,09:00,16715,0,9583,1730,0,0,5028,0,164,0,0,210
2018/04/13,10:00,16740,0,9545,1739,0,0,5680,0,200,0,-406,-18
2018/04/13,11:00,16679,0,9274,1746,0,0,5901,0,211,0,-344,-109
2018/04/13,12:00,15401,0,9034,1585,0,0,5818,0,209,0,-602,-643
2018/04/13,13:00,16282,0,9758,1720,0,0,5329,0,216,0,-492,-249
2018/04/13,14:00,16387,0,10721,1643,0,0,4539,0,199,0,-322,-393
2018/04/13,15:00,16137,0,11165,1821,0,0,3391,0,166,0,0,-406
2018/04/13,16:00,16159,0,12594,1966,0,0,1885,0,166,0,0,-452
2018/04/13,17:00,15645,0,13478,2211,0,0,456,0,134,0,0,-634
2018/04/13,18:00,15966,0,13714,2728,0,0,0,0,102,0,0,-578
2018/04/13,19:00,15721,0,13722,2486,0,0,0,0,74,0,0,-561
2018/04/13,20:00,15176,0,13641,2093,0,0,0,0,44,0,0,-602
2018/04/13,21:00,14796,0,13333,1888,0,0,0,0,26,0,0,-451
2018/04/13,22:00,14309,0,12930,1696,0,0,0,0,15,0,0,-332
2018/04/13,23:00,13928,0,12550,1680,0,0,0,0,13,0,0,-315
2018/04/14,00:00,13071,0,12125,1433,0,0,0,0,16,0,0,-503
2018/04/14,01:00,12749,0,11976,1401,0,0,0,0,31,0,0,-659
2018/04/14,02:00,12749,0,12294,1412,0,0,0,0,52,0,0,-1009
2018/04/14,03:00,12848,0,12492,1394,0,0,0,0,57,0,0,-1095
2018/04/14,04:00,12658,0,12272,1398,0,0,0,0,60,0,0,-1072
2018/04/14,05:00,12264,0,11920,1406,0,0,2,0,70,0,0,-1134
2018/04/14,06:00,12053,0,11065,1419,0,0,311,0,88,0,0,-830
2018/04/14,07:00,12194,0,10551,1442,0,0,779,0,106,0,0,-684
2018/04/14,08:00,13010,0,10381,1491,0,0,1551,0,129,0,0,-542
2018/04/14,09:00,13549,0,10594,1652,0,0,1832,0,157,0,0,-686
2018/04/14,10:00,13652,0,10750,1614,0,0,1803,0,163,0,0,-678
2018/04/14,11:00,13467,0,10836,1513,0,0,1573,0,159,0,0,-614
2018/04/14,12:00,13031,0,9932,1462,0,0,2283,0,166,0,-125,-687
2018/04/14,13:00,13280,0,10225,1466,0,0,2457,0,164,0,-255,-777
2018/04/14,14:00,12863,0,10821,1581,0,0,1194,0,166,0,-20,-879
2018/04/14,15:00,12859,0,11294,1694,0,0,484,0,151,0,0,-764
2018/04/14,16:00,13204,0,11742,1872,0,0,133,0,126,0,0,-669
2018/04/14,17:00,13426,0,11864,2125,0,0,18,0,98,0,0,-679
2018/04/14,18:00,13789,0,12004,2303,0,0,0,0,119,0,0,-637
2018/04/14,19:00,13562,0,11910,2148,0,0,0,0,152,0,0,-648
2018/04/14,20:00,13091,0,11537,1986,0,0,0,0,166,0,0,-598
2018/04/14,21:00,12696,0,11718,1774,0,0,0,0,154,0,0,-950
2018/04/14,22:00,11917,0,11034,1608,0,0,0,0,137,0,0,-862
2018/04/14,23:00,11543,0,10159,1631,0,0,0,0,96,0,0,-343
2018/04/15,00:00,10914,0,9210,1673,0,0,0,0,75,0,0,-44
2018/04/15,01:00,10755,0,8948,1704,0,0,0,0,117,0,0,-14
2018/04/15,02:00,10971,0,9265,1717,0,0,0,0,121,0,0,-132
2018/04/15,03:00,11111,0,9540,1751,0,0,0,0,141,0,0,-321
2018/04/15,04:00,10968,0,9553,1699,0,0,0,0,149,0,0,-433
2018/04/15,05:00,10620,0,9232,1619,0,0,0,0,157,0,-118,-270
